'type','encrun','retrun','jit','Word','score','Response','RAWONSET','RT','subject','otherResps','ONSETtr','jit','enctype'
2,7,5,2500,'INFORMATION',1,22,248506,1093,'y925','',1.21E+02,2500,0
2,7,5,3000,'BEAR',1,22,253506,1103,'y925','',1.24E+02,3000,0
1,5,5,1500,'CONDITION',3,22,259006,1203,'y925','',1.27E+02,1500,5
2,7,5,2000,'TEST',1,22,263006,1428,'y925','',1.29E+02,2000,0
0,2,5,2500,'SLEEP',3,22,267506,959,'y925','',1.31E+02,2500,1
1,2,5,2500,'PROTECTION',3,22,272506,2134,'y925','',1.33E+02,2500,1
2,7,5,2000,'FAILURE',1,22,277506,1404,'y925','',1.36E+02,2000,0
1,3,5,3000,'PLAN',1,14,282006,1485,'y925','',1.38E+02,3000,3
1,1,5,1500,'BROTHER',1,14,287506,1105,'y925','',1.41E+02,1500,1
0,6,5,1500,'CLOSE',1,14,291506,1645,'y925','',1.43E+02,1500,5
0,4,5,2000,'SEA',1,14,295506,1470,'y925','',1.45E+02,2000,3
1,4,5,1500,'DIRECTION',1,14,300006,1581,'y925','',1.47E+02,1500,3
0,5,5,1500,'KILL',1,14,304005,1662,'y925','',1.49E+02,1500,5
2,7,5,2500,'SHOP',3,14,308006,1356,'y925','',1.51E+02,2500,0
1,1,5,2500,'SIGHT',3,22,313006,1296,'y925','',1.54E+02,2500,1
1,3,5,2500,'ADDITION',3,22,318006,1627,'y925','',1.56E+02,2500,3
2,7,5,2000,'REPORT',1,22,323006,1157,'y925','',1.59E+02,2000,0
2,7,5,2000,'TRUST',3,14,327506,1212,'y925','',1.61E+02,2000,0
0,2,1,2000,'SQUARE',1,14,2015,2131,'y946','_14',-1.99E+00,2000,1
0,5,1,2000,'THROAT',3,22,6517,1319,'y946','',2.59E-01,2000,5
1,6,1,2500,'CONCLUSION',3,22,11005,1191,'y946','',2.50E+00,2500,5
0,5,1,2500,'ELECTION',3,22,16005,1151,'y946','',5.00E+00,2500,5
1,5,1,1500,'ENTRANCE',3,22,21005,1047,'y946','',7.50E+00,1500,5
1,1,1,2500,'OCCASION',3,22,25005,1302,'y946','',9.50E+00,2500,1
1,4,1,2000,'INTERIOR',2,2,30005,1327,'y946','',1.20E+01,2000,3
0,6,1,2500,'NONE',1,14,34504,1243,'y946','',1.43E+01,2500,5
2,7,1,1500,'INVESTIGATION',1,22,39505,1228,'y946','',1.68E+01,1500,0
1,2,1,2500,'CAPITAL',3,22,43505,1203,'y946','',1.88E+01,2500,1
1,3,1,1500,'BEGINNING',3,22,48505,1183,'y946','',2.13E+01,1500,3
1,3,1,2500,'HEALTH',3,22,52504,1324,'y946','',2.33E+01,2500,3
2,7,1,2500,'PRESENCE',3,14,57505,1594,'y946','',2.58E+01,2500,0
2,7,1,3000,'CHILD',3,14,62504,1205,'y946','',2.83E+01,3000,0
2,7,1,2500,'FIRM',3,14,68004,1280,'y946','',3.10E+01,2500,0
0,1,1,2500,'SPITE',1,14,73004,1176,'y946','',3.35E+01,2500,1
0,4,1,1500,'OPINION',3,22,78005,1340,'y946','',3.60E+01,1500,3
2,7,1,2500,'ROUND',3,14,82004,1631,'y946','',3.80E+01,2500,0
0,3,1,1500,'PULL',2,2,87004,1796,'y946','',4.05E+01,1500,3
1,3,1,1500,'SURPRISE',3,22,91005,1606,'y946','',4.25E+01,1500,3
2,7,1,2000,'RAILROAD',3,14,95005,1686,'y946','',4.45E+01,2000,0
0,2,1,2000,'TEACHER',3,22,99505,1376,'y946','',4.68E+01,2000,1
1,5,1,2000,'WHEEL',1,14,104004,1292,'y946','',4.90E+01,2000,5
1,5,1,1500,'ACCOUNT',2,2,108505,1627,'y946','',5.13E+01,1500,5
2,7,1,2500,'SOCIETY',1,22,112504,1778,'y946','',5.33E+01,2500,0
0,4,1,1500,'GOAL',3,22,117504,1353,'y946','',5.58E+01,1500,3
0,5,1,2000,'PURPOSE',3,22,121505,1602,'y946','',5.78E+01,2000,5
0,5,1,3000,'VARIETY',3,22,126005,1478,'y946','',6.00E+01,3000,5
1,1,1,1500,'FAT',3,22,131504,1164,'y946','',6.28E+01,1500,1
1,1,1,2500,'CONSTRUCTION',3,22,135505,1433,'y946','_22',6.48E+01,2500,1
1,2,1,1500,'MINOR',1,14,140505,1578,'y946','',6.73E+01,1500,1
0,4,1,2500,'HOPE',2,2,144504,1810,'y946','',6.93E+01,2500,3
1,2,1,2500,'FRONT',3,22,149504,1500,'y946','',7.18E+01,2500,1
2,7,1,1500,'LADY',3,14,154504,1675,'y946','',7.43E+01,1500,0
2,7,1,3000,'EFFORT',3,14,158504,1675,'y946','',7.63E+01,3000,0
2,7,1,2500,'CRISIS',3,14,164004,1661,'y946','',7.90E+01,2500,0
1,4,1,2000,'FIGURE',3,22,169004,1231,'y946','',8.15E+01,2000,3
2,7,1,1500,'SURFACE',1,22,173505,1400,'y946','',8.38E+01,1500,0
1,4,1,1500,'SILENCE',1,14,177504,1652,'y946','',8.58E+01,1500,3
0,2,1,2000,'CALL',1,14,181504,1627,'y946','',8.78E+01,2000,1
0,3,1,1500,'FELL',1,14,186004,1592,'y946','',9.00E+01,1500,3
2,7,1,2000,'INCREASE',2,2,190005,1541,'y946','',9.20E+01,2000,0
0,1,1,2000,'ABILITY',2,2,194504,1733,'y946','',9.43E+01,2000,1
0,1,1,1500,'METHOD',3,22,199005,1502,'y946','',9.65E+01,1500,1
2,7,1,2000,'PALE',3,14,203004,1718,'y946','',9.85E+01,2000,0
1,4,1,2500,'ARTICLE',3,22,207504,1233,'y946','',1.01E+02,2500,3
1,1,1,2500,'REASON',2,2,212505,1608,'y946','',1.03E+02,2500,1
2,7,1,1500,'DOZEN',3,14,217505,1408,'y946','',1.06E+02,1500,0
1,5,1,1500,'BILL',3,22,221504,1604,'y946','',1.08E+02,1500,5
1,6,1,2000,'HOSPITAL',3,22,225505,1503,'y946','',1.10E+02,2000,5
0,6,1,2000,'EXTRA',1,14,230004,1825,'y946','',1.12E+02,2000,5
0,1,1,1500,'FORT',3,22,234504,1545,'y946','',1.14E+02,1500,1
1,6,1,2500,'MOTHER',3,22,238505,1364,'y946','',1.16E+02,2500,5
0,3,1,1500,'EXECUTIVE',1,14,243505,1624,'y946','',1.19E+02,1500,3
2,7,1,1500,'UNCLE',3,14,247504,1521,'y946','',1.21E+02,1500,0
1,3,1,2500,'FOOT',1,14,251504,1711,'y946','',1.23E+02,2500,3
2,7,1,2000,'UNIT',3,14,256504,1596,'y946','',1.25E+02,2000,0
2,7,1,2500,'BLOCK',1,22,261004,1446,'y946','',1.28E+02,2500,0
1,6,1,3000,'SHOT',1,14,266004,1487,'y946','',1.30E+02,3000,5
0,6,1,2000,'BATTLE',3,22,271504,1417,'y946','',1.33E+02,2000,5
2,7,1,1500,'COLD',3,14,276004,1517,'y946','',1.35E+02,1500,0
2,7,1,2000,'DRINK',3,14,280004,1567,'y946','',1.37E+02,2000,0
2,7,1,2000,'DIE',1,22,284504,1578,'y946','',1.39E+02,2000,0
1,2,1,2000,'POET',3,22,289004,1638,'y946','',1.42E+02,2000,1
2,7,1,1500,'STAND',1,22,293504,1593,'y946','',1.44E+02,1500,0
0,3,1,2500,'FALL',1,14,297504,1618,'y946','',1.46E+02,2500,3
2,7,1,2500,'CELL',3,14,302504,1709,'y946','',1.48E+02,2500,0
0,6,1,2000,'CONTRACT',3,22,307505,1258,'y946','',1.51E+02,2000,5
2,7,1,2000,'KID',3,14,312004,1269,'y946','',1.53E+02,2000,0
2,7,1,2000,'MEAN',3,14,316504,1865,'y946','',1.55E+02,2000,0
0,2,1,3000,'CARE',3,22,321004,1285,'y946','',1.58E+02,3000,1
0,4,1,3000,'HALL',1,14,326504,1570,'y946','',1.60E+02,3000,3
0,5,2,1500,'PRODUCT',3,22,2004,1197,'y946','',-2.00E+00,1500,5
1,4,2,3000,'MARRIAGE',3,22,6005,1651,'y946','',2.50E-03,3000,3
0,2,2,1500,'SIGNAL',1,14,11504,1207,'y946','',2.75E+00,1500,1
1,4,2,1500,'RACE',3,22,15504,1432,'y946','',4.75E+00,1500,3
0,1,2,1500,'LORD',3,22,19504,1378,'y946','',6.75E+00,1500,1
1,5,2,2500,'WEIGHT',3,22,23504,1433,'y946','',8.75E+00,2500,5
1,4,2,2500,'GUY',3,22,28504,1143,'y946','',1.13E+01,2500,3
0,5,2,2000,'BOX',3,22,33504,1498,'y946','',1.38E+01,2000,5
1,1,2,2500,'COST',1,14,38004,1499,'y946','',1.60E+01,2500,1
0,1,2,1500,'SCENE',3,22,43004,1239,'y946','',1.85E+01,1500,1
2,7,2,1500,'ENGINE',1,22,47004,1509,'y946','',2.05E+01,1500,0
2,7,2,2000,'EXPRESSION',2,2,51005,1363,'y946','',2.25E+01,2000,0
0,5,2,1500,'PIECE',1,14,55504,1555,'y946','',2.48E+01,1500,5
1,1,2,2500,'MONEY',3,22,59504,1335,'y946','',2.68E+01,2500,1
0,4,2,3000,'WIN',3,22,64504,1505,'y946','',2.93E+01,3000,3
0,2,2,2000,'DEEP',3,22,70004,1556,'y946','',3.20E+01,2000,1
2,7,2,1500,'DIVISION',3,14,74505,1680,'y946','',3.43E+01,1500,0
1,3,2,1500,'CENTURY',2,2,78505,1760,'y946','',3.63E+01,1500,3
2,7,2,2000,'PRODUCTION',2,2,82505,1805,'y946','',3.83E+01,2000,0
1,5,2,1500,'INFLUENCE',2,2,87005,1766,'y946','',4.05E+01,1500,5
2,7,2,2500,'BAR',3,14,91004,1612,'y946','',4.25E+01,2500,0
1,6,2,3000,'HILL',1,14,96004,1647,'y946','',4.50E+01,3000,5
1,2,2,2000,'SERIES',1,14,101504,1442,'y946','',4.78E+01,2000,1
1,1,2,2000,'SUBJECT',2,2,106004,1718,'y946','',5.00E+01,2000,1
2,7,2,2000,'MEMORY',1,22,110505,1207,'y946','',5.23E+01,2000,0
2,7,2,2500,'CORPORATION',2,2,115005,2042,'y946','',5.45E+01,2500,0
1,2,2,2500,'STORE',3,22,120004,1508,'y946','',5.70E+01,2500,1
1,6,2,2000,'BREATH',3,22,125004,1349,'y946','',5.95E+01,2000,5
0,4,2,2500,'MAJORITY',1,14,129505,1703,'y946','',6.18E+01,2500,3
0,3,2,1500,'DIFFERENCE',3,22,134505,1973,'y946','',6.43E+01,1500,3
1,4,2,2000,'TRIAL',3,22,138504,1704,'y946','',6.63E+01,2000,3
2,7,2,2000,'PAGE',3,14,143004,1580,'y946','',6.85E+01,2000,0
0,1,2,2000,'COUNCIL',1,14,147505,1614,'y946','',7.08E+01,2000,1
2,7,2,2500,'ROLE',2,2,152004,1770,'y946','',7.30E+01,2500,0
2,7,2,2000,'ATMOSPHERE',3,14,157005,2090,'y946','',7.55E+01,2000,0
0,5,2,2500,'TROUBLE',2,2,161504,1971,'y946','',7.78E+01,2500,5
2,7,2,2000,'CHINA',3,14,166504,2241,'y946','',8.03E+01,2000,0
2,7,2,1500,'TRY',1,22,171004,1421,'y946','',8.25E+01,1500,0
2,7,2,1500,'PROFESSOR',3,14,175005,2006,'y946','',8.45E+01,1500,0
0,2,2,2000,'CUT',1,14,179004,1967,'y946','',8.65E+01,2000,1
0,6,2,1500,'THEME',2,2,183504,1552,'y946','',8.88E+01,1500,5
1,3,2,2500,'PRIVATE',3,22,187505,1621,'y946','',9.08E+01,2500,3
2,7,2,1500,'BUDGET',3,14,192504,1463,'y946','',9.33E+01,1500,0
1,1,2,3000,'RESPECT',3,22,196504,1343,'y946','',9.53E+01,3000,1
2,7,2,1500,'SEAT',2,2,202004,1438,'y946','',9.80E+01,1500,0
0,6,2,2500,'TERM',3,22,206004,1563,'y946','',1.00E+02,2500,5
0,6,2,2500,'REAR',1,14,211004,1859,'y946','',1.03E+02,2500,5
1,2,2,2500,'WAIT',2,2,216004,2244,'y946','',1.05E+02,2500,1
2,7,2,2500,'EVIDENCE',3,14,221005,2253,'y946','',1.08E+02,2500,0
2,7,2,2500,'MORNING',2,2,226005,2494,'y946','',1.10E+02,2500,0
0,3,2,2000,'DUTY',3,22,231004,1220,'y946','',1.13E+02,2000,3
0,4,2,3000,'LEAD',3,22,235504,1595,'y946','',1.15E+02,3000,3
2,7,2,2000,'OPENING',3,14,241005,1324,'y946','',1.18E+02,2000,0
2,7,2,1500,'AGREEMENT',3,14,245505,1960,'y946','',1.20E+02,1500,0
2,7,2,3000,'BAY',1,22,249504,1531,'y946','',1.22E+02,3000,0
0,4,2,1500,'DREAM',1,14,255004,1806,'y946','',1.25E+02,1500,3
2,7,2,1500,'FILL',3,14,259004,1446,'y946','',1.27E+02,1500,0
2,7,2,2500,'MAIN',2,2,263004,1597,'y946','',1.29E+02,2500,0
1,6,2,2500,'SEARCH',1,14,268004,1677,'y946','',1.31E+02,2500,5
0,1,2,2000,'BIRTH',3,22,273004,1522,'y946','',1.34E+02,2000,1
0,2,2,2500,'TRADITION',2,2,277505,1696,'y946','',1.36E+02,2500,1
0,3,2,2500,'ANSWER',3,22,282505,1367,'y946','',1.38E+02,2500,3
2,7,2,2000,'TRIP',3,14,287504,1568,'y946','',1.41E+02,2000,0
1,5,2,1500,'COUSIN',3,22,292005,1737,'y946','',1.43E+02,1500,5
1,6,2,2000,'RISK',3,22,296004,1483,'y946','',1.45E+02,2000,5
0,6,2,2000,'EDGE',3,22,300504,1409,'y946','',1.47E+02,2000,5
1,2,2,1500,'ATTITUDE',3,22,305005,1618,'y946','',1.50E+02,1500,1
2,7,2,2000,'FIRE',3,14,309004,1684,'y946','',1.52E+02,2000,0
0,3,2,2500,'LITERATURE',3,22,313505,1743,'y946','',1.54E+02,2500,3
1,3,2,1500,'COMMITTEE',3,22,318505,1729,'y946','',1.56E+02,1500,3
1,5,2,2500,'DROVE',1,14,322504,1710,'y946','',1.58E+02,2500,5
1,3,2,2000,'LEADER',2,2,327504,1710,'y946','',1.61E+02,2000,3
2,7,3,2500,'LIE',3,14,2004,1071,'y946','',-2.00E+00,2500,0
0,5,3,1500,'WIFE',3,22,7004,1097,'y946','',5.02E-01,1500,5
1,1,3,2000,'RISE',2,2,11004,1622,'y946','',2.50E+00,2000,1
1,5,3,2000,'STOP',2,2,15504,1352,'y946','',4.75E+00,2000,5
1,1,3,1500,'DESK',3,22,20004,1552,'y946','',7.00E+00,1500,1
0,6,3,1500,'COURT',3,22,24004,1503,'y946','',9.00E+00,1500,5
0,5,3,2000,'PRODUCE',1,14,28005,1932,'y946','',1.10E+01,2000,5
1,2,3,2500,'WISH',1,14,32504,1443,'y946','',1.33E+01,2500,1
1,6,3,1500,'FREEDOM',3,22,37505,1547,'y946','',1.58E+01,1500,5
0,6,3,1500,'PHILOSOPHY',1,14,41505,1658,'y946','',1.78E+01,1500,5
2,7,3,2000,'FEAR',2,2,45504,1469,'y946','',1.98E+01,2000,0
1,6,3,2500,'COOL',3,22,50004,1344,'y946','',2.20E+01,2500,5
1,2,3,2500,'COMMUNICATION',3,22,55005,1508,'y946','',2.45E+01,2500,1
0,3,3,2000,'THEORY',3,22,60004,1630,'y946','',2.70E+01,2000,3
2,7,3,1500,'BREAK',1,22,64504,1745,'y946','',2.93E+01,1500,0
1,3,3,2000,'PORTION',1,14,68505,1744,'y946','',3.13E+01,2000,3
1,1,3,2000,'CONFIDENCE',3,22,73005,1880,'y946','',3.35E+01,2000,1
2,7,3,1500,'PERSONNEL',3,14,77505,1410,'y946','',3.58E+01,1500,0
0,1,3,2000,'PHASE',2,2,81504,1681,'y946','',3.78E+01,2000,1
2,7,3,1500,'EXTREME',1,22,86005,1605,'y946','',4.00E+01,1500,0
1,3,3,2500,'CORNER',1,14,90005,1766,'y946','',4.20E+01,2500,3
0,5,3,2500,'QUALITY',3,22,95005,1941,'y946','',4.45E+01,2500,5
2,7,3,3000,'ATTEMPT',2,2,100005,2006,'y946','',4.70E+01,3000,0
2,7,3,2500,'MISS',3,14,105504,1627,'y946','',4.98E+01,2500,0
2,7,3,1500,'LOVE',3,14,110504,1563,'y946','',5.23E+01,1500,0
0,4,3,1500,'TREATMENT',2,2,114505,1732,'y946','',5.43E+01,1500,3
1,4,3,2500,'KEEP',2,2,118504,1618,'y946','',5.63E+01,2500,3
2,7,3,2000,'MONTH',3,14,123505,1457,'y946','',5.88E+01,2000,0
0,1,3,2000,'DEGREE',2,2,128004,1969,'y946','',6.10E+01,2000,1
2,7,3,2500,'SYMBOL',3,14,132505,1708,'y946','',6.33E+01,2500,0
0,3,3,2000,'NOVEL',1,14,137504,1314,'y946','',6.58E+01,2000,3
2,7,3,2500,'COMPETITION',2,2,142005,1613,'y946','',6.80E+01,2500,0
1,2,3,2000,'POETRY',3,22,147004,1565,'y946','',7.05E+01,2000,1
0,2,3,1500,'STEP',1,14,151504,1744,'y946','',7.28E+01,1500,1
0,1,3,2500,'VICTORY',1,14,155505,1394,'y946','',7.48E+01,2500,1
0,4,3,1500,'THICK',1,14,160504,1301,'y946','',7.73E+01,1500,3
2,7,3,2000,'SUMMER',3,14,164505,1675,'y946','',7.93E+01,2000,0
2,7,3,2500,'PERSON',2,2,169004,1686,'y946','',8.15E+01,2500,0
2,7,3,2500,'MARKET',3,14,174005,1365,'y946','',8.40E+01,2500,0
1,3,3,3000,'RIVER',1,14,179004,1877,'y946','',8.65E+01,3000,3
2,7,3,2500,'APARTMENT',3,14,184505,2081,'y946','',8.93E+01,2500,0
1,6,3,1500,'PAYMENT',2,2,189505,1561,'y946','',9.18E+01,1500,5
0,2,3,2500,'RELATION',2,2,193505,1896,'y946','',9.38E+01,2500,1
1,3,3,2000,'DEVICE',1,14,198504,1283,'y946','',9.63E+01,2000,3
2,7,3,2000,'PRINCIPAL',3,14,203005,1782,'y946','',9.85E+01,2000,0
2,7,3,2000,'SUCCESS',1,22,207505,1642,'y946','',1.01E+02,2000,0
1,5,3,1500,'BENEFIT',1,14,212004,2064,'y946','',1.03E+02,1500,5
2,7,3,1500,'TAX',1,22,216004,1454,'y946','',1.05E+02,1500,0
0,6,3,1500,'SHORE',3,22,220004,1649,'y946','',1.07E+02,1500,5
2,7,3,1500,'SPRING',3,14,224004,1549,'y946','',1.09E+02,1500,0
1,4,3,2500,'JACK',1,14,228004,1564,'y946','',1.11E+02,2500,3
2,7,3,2000,'GENERATION',3,14,233005,2094,'y946','',1.14E+02,2000,0
2,7,3,3000,'BEAUTY',3,14,237505,1474,'y946','',1.16E+02,3000,0
0,6,3,1500,'NECK',2,2,243004,1245,'y946','',1.19E+02,1500,5
1,5,3,1500,'TRUTH',3,22,247004,1590,'y946','',1.21E+02,1500,5
2,7,3,2500,'LACK',2,2,251004,1526,'y946','',1.23E+02,2500,0
0,2,3,2000,'CAPTAIN',3,22,256005,1380,'y946','',1.25E+02,2000,1
1,5,3,1500,'TASK',3,22,260504,1186,'y946','',1.27E+02,1500,5
0,1,3,1500,'MOON',3,22,264504,1586,'y946','',1.29E+02,1500,1
2,7,3,1500,'TOWN',3,14,268504,1667,'y946','',1.31E+02,1500,0
2,7,3,2500,'CAREER',1,22,272504,1577,'y946','',1.33E+02,2500,0
0,3,3,2500,'CIRCLE',3,22,277504,1392,'y946','',1.36E+02,2500,3
0,3,3,2500,'DEPARTMENT',3,22,282505,2362,'y946','',1.38E+02,2500,3
0,4,3,2000,'FAST',1,14,287504,1633,'y946','',1.41E+02,2000,3
1,2,3,2000,'PAIR',2,2,292004,1413,'y946','',1.43E+02,2000,1
1,4,3,2500,'SECRETARY',1,14,296505,1682,'y946','',1.45E+02,2500,3
0,2,3,2500,'DEAL',3,22,301504,1609,'y946','',1.48E+02,2500,1
1,1,3,2000,'RED',1,14,306504,1579,'y946','',1.50E+02,2000,1
1,6,3,3000,'HALF',1,14,311004,1624,'y946','',1.53E+02,3000,5
0,4,3,3000,'STUDENT',2,2,316505,1888,'y946','',1.55E+02,3000,3
1,4,3,2000,'FRAME',3,22,322004,1345,'y946','',1.58E+02,2000,3
0,5,3,3000,'COLLEGE',3,22,326504,1490,'y946','',1.60E+02,3000,5
1,2,4,2500,'PROPERTY',3,22,2004,1256,'y946','',-2.00E+00,2500,1
1,6,4,3000,'WEST',3,22,7004,1402,'y946','',5.02E-01,3000,5
1,3,4,1500,'EVENT',1,14,12504,1367,'y946','',3.25E+00,1500,3
2,7,4,1500,'PLAY',3,14,16504,1572,'y946','',5.25E+00,1500,0
2,7,4,1500,'SPEECH',2,2,20504,1632,'y946','',7.25E+00,1500,0
0,3,4,2500,'TALK',3,22,24504,973,'y946','',9.25E+00,2500,3
1,6,4,2000,'DUST',3,22,29504,1488,'y946','',1.18E+01,2000,5
1,4,4,2500,'COLUMN',2,2,34005,1747,'y946','',1.40E+01,2500,3
2,7,4,2500,'COVER',3,14,39004,1218,'y946','',1.65E+01,2500,0
2,7,4,2000,'WEEK',3,14,44004,1349,'y946','',1.90E+01,2000,0
2,7,4,2000,'ESTATE',3,14,48504,1469,'y946','',2.13E+01,2000,0
1,6,4,2000,'TRAIN',2,2,53004,1624,'y946','',2.35E+01,2000,5
1,5,4,2500,'QUESTION',2,2,57505,1389,'y946','',2.58E+01,2500,5
0,1,4,3000,'POSITION',1,14,62505,1824,'y946','',2.83E+01,3000,1
1,5,4,2500,'FAIR',3,22,68004,1325,'y946','',3.10E+01,2500,5
1,5,4,2000,'MANAGEMENT',2,2,73005,1649,'y946','',3.35E+01,2000,5
0,6,4,2000,'TRAVEL',2,2,77504,1696,'y946','',3.58E+01,2000,5
0,6,4,2500,'MASTER',3,22,82004,1291,'y946','',3.80E+01,2500,5
1,2,4,2000,'AIR',3,22,87004,1876,'y946','',4.05E+01,2000,1
2,7,4,1500,'SAVE',3,14,91504,1376,'y946','',4.28E+01,1500,0
1,1,4,1500,'BIT',3,22,95504,1767,'y946','',4.48E+01,1500,1
0,6,4,2000,'KING',3,22,99504,1782,'y946','',4.68E+01,2000,5
1,1,4,2500,'BEAT',2,2,104004,1497,'y946','',4.90E+01,2500,1
0,1,4,3000,'DANCE',1,14,109004,1632,'y946','',5.15E+01,3000,1
2,7,4,2500,'ESCAPE',1,22,114504,1253,'y946','',5.43E+01,2500,0
2,7,4,2500,'JUNIOR',2,2,119505,1797,'y946','',5.68E+01,2500,0
0,5,4,2500,'ADMINISTRATION',3,22,124506,1451,'y946','',5.93E+01,2500,5
1,1,4,1500,'PEACE',3,22,129504,1494,'y946','',6.18E+01,1500,1
1,3,4,2000,'MESSAGE',3,22,133505,1693,'y946','',6.38E+01,2000,3
2,7,4,2500,'HUSBAND',1,22,138005,1403,'y946','',6.60E+01,2500,0
0,5,4,2500,'PRIMARY',3,22,143005,1393,'y946','',6.85E+01,2500,5
1,1,4,2000,'EIGHT',1,14,148004,1660,'y946','',7.10E+01,2000,1
1,5,4,2000,'CHAIN',1,14,152504,1605,'y946','',7.33E+01,2000,5
1,3,4,1500,'JUDGE',3,22,157004,1370,'y946','',7.55E+01,1500,3
2,7,4,2500,'MOVE',2,2,161004,1880,'y946','',7.75E+01,2500,0
2,7,4,1500,'COAST',3,14,166004,1826,'y946','',8.00E+01,1500,0
2,7,4,2000,'HEADQUARTERS',1,22,170005,1785,'y946','',8.20E+01,2000,0
0,3,4,1500,'CROWD',3,22,174504,1631,'y946','',8.43E+01,1500,3
2,7,4,1500,'BREAKFAST',3,14,178505,1835,'y946','',8.63E+01,1500,0
2,7,4,1500,'EQUIPMENT',2,2,182505,1776,'y946','',8.83E+01,1500,0
2,7,4,2500,'OIL',3,14,186504,1582,'y946','',9.03E+01,2500,0
0,4,4,3000,'IMPACT',1,14,191505,1686,'y946','',9.28E+01,3000,3
1,4,4,1500,'SPOKE',1,14,197004,1578,'y946','',9.55E+01,1500,3
2,7,4,1500,'ISSUE',3,14,201004,1933,'y946','',9.75E+01,1500,0
0,3,4,1500,'FLOOR',2,2,205004,1548,'y946','',9.95E+01,1500,3
0,5,4,1500,'AUDIENCE',1,14,209005,1897,'y946','',1.02E+02,1500,5
2,7,4,2000,'NOTICE',2,2,213004,1603,'y946','',1.04E+02,2000,0
0,4,4,2500,'LOSS',2,2,217504,1769,'y946','',1.06E+02,2500,3
2,7,4,2000,'CONFERENCE',1,22,222505,1638,'y946','',1.08E+02,2000,0
2,7,4,2000,'UNIFORM',1,22,227005,1603,'y946','',1.11E+02,2000,0
1,2,4,2500,'INSTANCE',2,2,231505,1669,'y946','',1.13E+02,2500,1
0,4,4,2000,'STAFF',3,22,236504,1560,'y946','',1.15E+02,2000,3
0,2,4,2000,'ORCHESTRA',3,22,241005,1434,'y946','',1.18E+02,2000,1
1,4,4,2000,'INDIVIDUAL',3,22,245505,1404,'y946','',1.20E+02,2000,3
2,7,4,1500,'CONTENT',3,14,250005,1640,'y946','',1.22E+02,1500,0
2,7,4,3000,'CLOSER',3,14,254004,1491,'y946','',1.24E+02,3000,0
0,5,4,1500,'MASS',3,22,259504,1221,'y946','',1.27E+02,1500,5
0,1,4,1500,'POST',3,22,263504,1296,'y946','',1.29E+02,1500,1
0,2,4,1500,'COMBINATION',2,2,267505,1581,'y946','',1.31E+02,1500,1
1,4,4,2000,'BACKGROUND',3,22,271505,1421,'y946','',1.33E+02,2000,3
0,6,4,3000,'UNIVERSITY',3,22,276005,1651,'y946','',1.35E+02,3000,5
2,7,4,2000,'SECURITY',2,2,281505,2261,'y946','',1.38E+02,2000,0
2,7,4,2500,'VOTE',1,22,286004,1178,'y946','',1.40E+02,2500,0
2,7,4,1500,'HOTEL',3,14,291004,1933,'y946','',1.43E+02,1500,0
1,3,4,2500,'RATE',2,2,295004,1793,'y946','',1.45E+02,2500,3
1,6,4,1500,'CHIEF',3,22,300004,1548,'y946','',1.47E+02,1500,5
0,2,4,2500,'EVENING',2,2,304005,2208,'y946','',1.49E+02,2500,1
0,4,4,2500,'FIGHT',2,2,309004,2084,'y946','',1.52E+02,2500,3
1,2,4,2500,'PARK',1,14,314004,1539,'y946','',1.54E+02,2500,1
0,2,4,2000,'GOLD',1,14,319004,1529,'y946','',1.57E+02,2000,1
0,3,4,2000,'SIGN',1,14,323504,1870,'y946','',1.59E+02,2000,3
0,1,4,1500,'PASS',2,2,328004,1660,'y946','',1.61E+02,1500,1
0,3,5,3000,'MEMBER',3,22,2004,1286,'y946','',-2.00E+00,3000,3
2,7,5,1500,'STORY',1,22,7504,1456,'y946','',7.52E-01,1500,0
0,6,5,2500,'CROSS',3,22,11504,1377,'y946','',2.75E+00,2500,5
0,5,5,2500,'PLATFORM',2,2,16505,1656,'y946','',5.25E+00,2500,5
1,2,5,2500,'INCOME',1,14,21505,1421,'y946','',7.75E+00,2500,1
1,4,5,2500,'FLESH',3,22,26504,1207,'y946','',1.03E+01,2500,3
2,7,5,1500,'ADVANTAGE',3,14,31505,1927,'y946','',1.28E+01,1500,0
0,5,5,2000,'CENT',3,22,35504,1178,'y946','',1.48E+01,2000,5
2,7,5,2500,'REVOLUTION',3,14,40005,1337,'y946','',1.70E+01,2500,0
0,3,5,1500,'HEAT',3,22,45004,1269,'y946','',1.95E+01,1500,3
1,4,5,1500,'SKY',3,22,49004,1294,'y946','',2.15E+01,1500,3
2,7,5,2000,'TOUCH',2,2,53004,1419,'y946','',2.35E+01,2000,0
0,2,5,2000,'EAST',3,22,57504,1254,'y946','',2.58E+01,2000,1
1,3,5,2000,'WALL',2,2,62004,1620,'y946','',2.80E+01,2000,3
2,7,5,2500,'COMMAND',3,14,66505,1269,'y946','',3.03E+01,2500,0
1,5,5,1500,'RAIN',1,14,71504,1725,'y946','',3.28E+01,1500,5
1,6,5,2000,'NARROW',1,14,75505,1404,'y946','',3.48E+01,2000,5
0,2,5,1500,'ECONOMY',2,2,80005,1395,'y946','',3.70E+01,1500,1
2,7,5,2500,'WALK',2,2,84004,1446,'y946','',3.90E+01,2500,0
0,4,5,3000,'BABY',3,22,89004,1346,'y946','',4.15E+01,3000,3
