'type','encrun','retrun','jit','Word','score','Response','RAWONSET','RT','subject','otherResps','ONSETtr','jit','enctype'
1,6,2,3000,'HILL',1,14,96004,1316,'o328','',4.50E+01,3000,5
1,2,2,2000,'SERIES',1,14,101504,1837,'o328','',4.78E+01,2000,1
1,1,2,2000,'SUBJECT',1,14,106004,1812,'o328','',5.00E+01,2000,1
2,7,2,2000,'MEMORY',3,14,110505,2206,'o328','',5.23E+01,2000,0
2,7,2,2500,'CORPORATION',1,22,115005,1442,'o328','',5.45E+01,2500,0
1,2,2,2500,'STORE',1,14,120004,2298,'o328','',5.70E+01,2500,1
1,6,2,2000,'BREATH',3,22,125004,1538,'o328','',5.95E+01,2000,5
0,4,2,2500,'MAJORITY',3,22,129505,2517,'o328','',6.18E+01,2500,3
0,3,2,1500,'DIFFERENCE',3,22,134505,2533,'o328','',6.43E+01,1500,3
1,4,2,2000,'TRIAL',2,2,138504,2759,'o328','',6.63E+01,2000,3
2,7,2,2000,'PAGE',1,22,143004,2389,'o328','',6.85E+01,2000,0
0,1,2,2000,'COUNCIL',1,14,147505,1623,'o328','',7.08E+01,2000,1
2,7,2,2500,'ROLE',3,14,152004,1140,'o328','',7.30E+01,2500,0
2,7,2,2000,'ATMOSPHERE',3,14,157005,1674,'o328','',7.55E+01,2000,0
0,5,2,2500,'TROUBLE',3,22,161504,2230,'o328','',7.78E+01,2500,5
2,7,2,2000,'CHINA',3,14,166504,1200,'o328','',8.03E+01,2000,0
2,7,2,1500,'TRY',3,14,171004,1491,'o328','',8.25E+01,1500,0
2,7,2,1500,'PROFESSOR',2,2,175005,2300,'o328','',8.45E+01,1500,0
0,2,2,2000,'CUT',1,14,179004,2061,'o328','',8.65E+01,2000,1
0,6,2,1500,'THEME',2,2,183504,1831,'o328','',8.88E+01,1500,5
1,3,2,2500,'PRIVATE',2,2,187504,2127,'o328','',9.08E+01,2500,3
2,7,2,1500,'BUDGET',3,14,192504,1117,'o328','',9.33E+01,1500,0
1,1,2,3000,'RESPECT',3,22,196504,1422,'o328','',9.53E+01,3000,1
2,7,2,1500,'SEAT',2,2,202004,2733,'o328','',9.80E+01,1500,0
0,6,2,2500,'TERM',3,22,206004,1388,'o328','',1.00E+02,2500,5
0,6,2,2500,'REAR',2,2,211004,2538,'o328','',1.03E+02,2500,5
1,2,2,2500,'WAIT',1,14,216004,1458,'o328','',1.05E+02,2500,1
2,7,2,2500,'EVIDENCE',3,14,221005,1938,'o328','',1.08E+02,2500,0
2,7,2,2500,'MORNING',3,14,226005,2208,'o328','',1.10E+02,2500,0
0,3,2,2000,'DUTY',1,14,231004,2804,'o328','',1.13E+02,2000,3
0,4,2,3000,'LEAD',3,22,235504,1344,'o328','',1.15E+02,3000,3
2,7,2,2000,'OPENING',2,2,241005,2689,'o328','',1.18E+02,2000,0
2,7,2,1500,'AGREEMENT',1,22,245505,1664,'o328','',1.20E+02,1500,0
2,7,2,3000,'BAY',2,2,249504,2160,'o328','',1.22E+02,3000,0
0,4,2,1500,'DREAM',3,22,255004,1476,'o328','',1.25E+02,1500,3
2,7,2,1500,'FILL',2,2,259004,2506,'o328','',1.27E+02,1500,0
2,7,2,2500,'MAIN',1,22,263004,1556,'o328','',1.29E+02,2500,0
1,6,2,2500,'SEARCH',2,2,268004,2011,'o328','',1.31E+02,2500,5
0,1,2,2000,'BIRTH',3,22,273004,1557,'o328','',1.34E+02,2000,1
0,2,2,2500,'TRADITION',2,2,277505,1966,'o328','',1.36E+02,2500,1
0,3,2,2500,'ANSWER',3,22,282505,1791,'o328','',1.38E+02,2500,3
2,7,2,2000,'TRIP',3,14,287504,1662,'o328','',1.41E+02,2000,0
1,5,2,1500,'COUSIN',1,14,292004,2413,'o328','',1.43E+02,1500,5
1,6,2,2000,'RISK',2,2,296004,2533,'o328','',1.45E+02,2000,5
0,6,2,2000,'EDGE',2,2,300504,1743,'o328','',1.47E+02,2000,5
1,2,2,1500,'ATTITUDE',3,22,305004,1028,'o328','',1.50E+02,1500,1
2,7,2,2000,'FIRE',3,14,309004,1334,'o328','',1.52E+02,2000,0
0,3,2,2500,'LITERATURE',3,22,313505,1508,'o328','',1.54E+02,2500,3
1,3,2,1500,'COMMITTEE',1,14,318505,2508,'o328','',1.56E+02,1500,3
1,5,2,2500,'DROVE',1,14,322504,1184,'o328','',1.58E+02,2500,5
1,3,2,2000,'LEADER',3,22,327504,975,'o328','',1.61E+02,2000,3
2,7,3,2500,'LIE',3,14,2004,1517,'o328','',-2.00E+00,2500,0
0,5,3,1500,'WIFE',3,22,7004,2342,'o328','',5.02E-01,1500,5
1,1,3,2000,'RISE',1,14,11004,2022,'o328','',2.50E+00,2000,1
1,5,3,2000,'STOP',3,22,15504,2207,'o328','',4.75E+00,2000,5
1,1,3,1500,'DESK',2,2,20004,1818,'o328','',7.00E+00,1500,1
0,6,3,1500,'COURT',3,22,24004,1988,'o328','',9.00E+00,1500,5
0,5,3,2000,'PRODUCE',3,22,28005,1157,'o328','',1.10E+01,2000,5
1,2,3,2500,'WISH',1,14,32504,2138,'o328','',1.33E+01,2500,1
1,6,3,1500,'FREEDOM',2,2,37505,2663,'o328','',1.58E+01,1500,5
0,6,3,1500,'PHILOSOPHY',3,22,41505,1213,'o328','',1.78E+01,1500,5
2,7,3,2000,'FEAR',1,22,45504,1049,'o328','',1.98E+01,2000,0
1,6,3,2500,'COOL',3,22,50004,2054,'o328','',2.20E+01,2500,5
1,2,3,2500,'COMMUNICATION',3,22,55005,1859,'o328','',2.45E+01,2500,1
0,3,3,2000,'THEORY',3,22,60004,1210,'o328','',2.70E+01,2000,3
2,7,3,1500,'BREAK',1,22,64504,1150,'o328','',2.93E+01,1500,0
1,3,3,2000,'PORTION',1,14,68505,2160,'o328','',3.13E+01,2000,3
1,1,3,2000,'CONFIDENCE',2,2,73005,1765,'o328','',3.35E+01,2000,1
2,7,3,1500,'PERSONNEL',2,2,77505,2095,'o328','',3.58E+01,1500,0
0,1,3,2000,'PHASE',1,14,81505,2445,'o328','',3.78E+01,2000,1
2,7,3,1500,'EXTREME',2,2,86006,2545,'o328','',4.00E+01,1500,0
1,3,3,2500,'CORNER',1,14,90005,1691,'o328','',4.20E+01,2500,3
0,5,3,2500,'QUALITY',2,2,95005,2356,'o328','',4.45E+01,2500,5
2,7,3,3000,'ATTEMPT',1,22,100005,971,'o328','',4.70E+01,3000,0
2,7,3,2500,'MISS',3,14,105504,1398,'o328','',4.98E+01,2500,0
2,7,3,1500,'LOVE',3,14,110504,1478,'o328','',5.23E+01,1500,0
0,4,3,1500,'TREATMENT',3,22,114505,1037,'o328','',5.43E+01,1500,3
1,4,3,2500,'KEEP',1,14,118504,2248,'o328','',5.63E+01,2500,3
2,7,3,2000,'MONTH',3,14,123504,1649,'o328','',5.88E+01,2000,0
0,1,3,2000,'DEGREE',1,14,128004,1389,'o328','',6.10E+01,2000,1
2,7,3,2500,'SYMBOL',3,14,132505,1318,'o328','',6.33E+01,2500,0
0,3,3,2000,'NOVEL',3,22,137504,1394,'o328','',6.58E+01,2000,3
2,7,3,2500,'COMPETITION',1,22,142005,1949,'o328','',6.80E+01,2500,0
1,2,3,2000,'POETRY',3,22,147004,1140,'o328','',7.05E+01,2000,1
0,2,3,1500,'STEP',1,14,151504,1655,'o328','',7.28E+01,1500,1
0,1,3,2500,'VICTORY',1,14,155505,2414,'o328','',7.48E+01,2500,1
0,4,3,1500,'THICK',1,14,160504,3106,'o328','_2',7.73E+01,1500,3
2,7,3,2000,'SUMMER',3,14,164511,1424,'o328','',7.93E+01,2000,0
2,7,3,2500,'PERSON',3,14,169004,1756,'o328','',8.15E+01,2500,0
2,7,3,2500,'MARKET',1,22,174005,1731,'o328','',8.40E+01,2500,0
1,3,3,3000,'RIVER',1,14,179004,1227,'o328','',8.65E+01,3000,3
2,7,3,2500,'APARTMENT',3,14,184505,1981,'o328','',8.93E+01,2500,0
1,6,3,1500,'PAYMENT',3,22,189505,1286,'o328','',9.18E+01,1500,5
0,2,3,2500,'RELATION',3,22,193505,1422,'o328','',9.38E+01,2500,1
1,3,3,2000,'DEVICE',1,14,198504,1838,'o328','',9.63E+01,2000,3
2,7,3,2000,'PRINCIPAL',3,14,203005,1412,'o328','',9.85E+01,2000,0
2,7,3,2000,'SUCCESS',3,14,207504,1713,'o328','',1.01E+02,2000,0
1,5,3,1500,'BENEFIT',2,2,212004,2019,'o328','',1.03E+02,1500,5
2,7,3,1500,'TAX',3,14,216004,1154,'o328','',1.05E+02,1500,0
0,6,3,1500,'SHORE',2,2,220004,2564,'o328','',1.07E+02,1500,5
2,7,3,1500,'SPRING',3,14,224004,1804,'o328','',1.09E+02,1500,0
1,4,3,2500,'JACK',1,14,228004,2555,'o328','',1.11E+02,2500,3
2,7,3,2000,'GENERATION',1,22,233005,1659,'o328','',1.14E+02,2000,0
2,7,3,3000,'BEAUTY',1,22,237504,1810,'o328','',1.16E+02,3000,0
0,6,3,1500,'NECK',2,2,243004,2270,'o328','',1.19E+02,1500,5
1,5,3,1500,'TRUTH',3,22,247004,1546,'o328','',1.21E+02,1500,5
2,7,3,2500,'LACK',2,2,251004,2086,'o328','',1.23E+02,2500,0
0,2,3,2000,'CAPTAIN',3,22,256005,1865,'o328','',1.25E+02,2000,1
1,5,3,1500,'TASK',3,22,260504,1522,'o328','',1.27E+02,1500,5
0,1,3,1500,'MOON',1,14,264504,1528,'o328','',1.29E+02,1500,1
2,7,3,1500,'TOWN',3,14,268504,1258,'o328','',1.31E+02,1500,0
2,7,3,2500,'CAREER',2,2,272504,2368,'o328','',1.33E+02,2500,0
0,3,3,2500,'CIRCLE',2,2,277504,1688,'o328','',1.36E+02,2500,3
0,3,3,2500,'DEPARTMENT',3,22,282505,1288,'o328','',1.38E+02,2500,3
0,4,3,2000,'FAST',3,22,287504,1074,'o328','',1.41E+02,2000,3
1,2,3,2000,'PAIR',3,22,292004,949,'o328','',1.43E+02,2000,1
1,4,3,2500,'SECRETARY',3,22,296505,893,'o328','',1.45E+02,2500,3
0,2,3,2500,'DEAL',3,22,301504,935,'o328','',1.48E+02,2500,1
1,1,3,2000,'RED',2,2,306504,2310,'o328','',1.50E+02,2000,1
1,6,3,3000,'HALF',2,2,311004,1795,'o328','',1.53E+02,3000,5
0,4,3,3000,'STUDENT',3,22,316505,2175,'o328','',1.55E+02,3000,3
1,4,3,2000,'FRAME',3,22,322004,1621,'o328','',1.58E+02,2000,3
0,5,3,3000,'COLLEGE',3,22,326504,951,'o328','',1.60E+02,3000,5
1,2,4,2500,'PROPERTY',3,22,2004,2446,'o328','',-2.00E+00,2500,1
1,6,4,3000,'WEST',2,2,7004,2116,'o328','',5.02E-01,3000,5
1,3,4,1500,'EVENT',2,2,12504,1927,'o328','',3.25E+00,1500,3
2,7,4,1500,'PLAY',1,22,16504,937,'o328','',5.25E+00,1500,0
2,7,4,1500,'SPEECH',2,2,20504,2187,'o328','',7.25E+00,1500,0
0,3,4,2500,'TALK',3,22,24504,1107,'o328','',9.25E+00,2500,3
1,6,4,2000,'DUST',3,22,29504,1608,'o328','',1.18E+01,2000,5
1,4,4,2500,'COLUMN',2,2,34005,1622,'o328','',1.40E+01,2500,3
2,7,4,2500,'COVER',3,14,39004,1843,'o328','',1.65E+01,2500,0
2,7,4,2000,'WEEK',2,2,44004,2094,'o328','',1.90E+01,2000,0
2,7,4,2000,'ESTATE',1,22,48504,1794,'o328','',2.13E+01,2000,0
1,6,4,2000,'TRAIN',3,22,53004,974,'o328','',2.35E+01,2000,5
1,5,4,2500,'QUESTION',3,22,57505,1928,'o328','',2.58E+01,2500,5
0,1,4,3000,'POSITION',3,22,62505,1074,'o328','',2.83E+01,3000,1
1,5,4,2500,'FAIR',3,22,68004,860,'o328','',3.10E+01,2500,5
1,5,4,2000,'MANAGEMENT',3,22,73005,1069,'o328','',3.35E+01,2000,5
0,6,4,2000,'TRAVEL',3,22,77504,895,'o328','',3.58E+01,2000,5
0,6,4,2500,'MASTER',3,22,82004,1476,'o328','',3.80E+01,2500,5
1,2,4,2000,'AIR',3,22,87004,941,'o328','',4.05E+01,2000,1
2,7,4,1500,'SAVE',2,2,91504,2256,'o328','',4.28E+01,1500,0
1,1,4,1500,'BIT',1,14,95504,1041,'o328','',4.48E+01,1500,1
0,6,4,2000,'KING',3,22,99504,1027,'o328','',4.68E+01,2000,5
1,1,4,2500,'BEAT',3,22,104004,1947,'o328','',4.90E+01,2500,1
0,1,4,3000,'DANCE',1,14,109004,1357,'o328','',5.15E+01,3000,1
2,7,4,2500,'ESCAPE',3,14,114504,2018,'o328','',5.43E+01,2500,0
2,7,4,2500,'JUNIOR',3,14,119505,1042,'o328','',5.68E+01,2500,0
0,5,4,2500,'ADMINISTRATION',3,22,124505,977,'o328','',5.93E+01,2500,5
1,1,4,1500,'PEACE',3,22,129504,833,'o328','',6.18E+01,1500,1
1,3,4,2000,'MESSAGE',2,2,133505,1928,'o328','',6.38E+01,2000,3
2,7,4,2500,'HUSBAND',3,14,138005,2203,'o328','',6.60E+01,2500,0
0,5,4,2500,'PRIMARY',3,22,143005,1878,'o328','',6.85E+01,2500,5
1,1,4,2000,'EIGHT',3,22,148004,1200,'o328','',7.10E+01,2000,1
1,5,4,2000,'CHAIN',3,22,152504,1255,'o328','',7.33E+01,2000,5
1,3,4,1500,'JUDGE',1,14,157004,1605,'o328','',7.55E+01,1500,3
2,7,4,2500,'MOVE',3,14,161004,2875,'o328','',7.75E+01,2500,0
2,7,4,1500,'COAST',2,2,166004,1861,'o328','',8.00E+01,1500,0
2,7,4,2000,'HEADQUARTERS',1,22,170005,1860,'o328','',8.20E+01,2000,0
0,3,4,1500,'CROWD',3,22,174504,1016,'o328','',8.43E+01,1500,3
2,7,4,1500,'BREAKFAST',1,22,178505,2145,'o328','',8.63E+01,1500,0
2,7,4,1500,'EQUIPMENT',2,2,182505,2321,'o328','',8.83E+01,1500,0
2,7,4,2500,'OIL',3,14,186504,1602,'o328','',9.03E+01,2500,0
0,4,4,3000,'IMPACT',2,2,191504,2187,'o328','',9.28E+01,3000,3
1,4,4,1500,'SPOKE',2,2,197004,2063,'o328','',9.55E+01,1500,3
2,7,4,1500,'ISSUE',2,2,201004,2064,'o328','',9.75E+01,1500,0
0,3,4,1500,'FLOOR',3,22,205004,1870,'o328','',9.95E+01,1500,3
0,5,4,1500,'AUDIENCE',3,22,209005,2034,'o328','',1.02E+02,1500,5
2,7,4,2000,'NOTICE',2,2,213004,1900,'o328','',1.04E+02,2000,0
0,4,4,2500,'LOSS',1,14,217504,1040,'o328','',1.06E+02,2500,3
2,7,4,2000,'CONFERENCE',2,2,222505,1990,'o328','',1.08E+02,2000,0
2,7,4,2000,'UNIFORM',3,14,227005,1290,'o328','',1.11E+02,2000,0
1,2,4,2500,'INSTANCE',3,22,231505,1200,'o328','',1.13E+02,2500,1
0,4,4,2000,'STAFF',3,22,236504,932,'o328','',1.15E+02,2000,3
0,2,4,2000,'ORCHESTRA',3,22,241005,1356,'o328','',1.18E+02,2000,1
1,4,4,2000,'INDIVIDUAL',3,22,245505,1081,'o328','',1.20E+02,2000,3
2,7,4,1500,'CONTENT',2,2,250005,1981,'o328','',1.22E+02,1500,0
2,7,4,3000,'CLOSER',2,2,254004,1948,'o328','',1.24E+02,3000,0
0,5,4,1500,'MASS',3,22,259504,1698,'o328','',1.27E+02,1500,5
0,1,4,1500,'POST',3,22,263504,2178,'o328','',1.29E+02,1500,1
0,2,4,1500,'COMBINATION',3,22,267505,1152,'o328','',1.31E+02,1500,1
1,4,4,2000,'BACKGROUND',3,22,271505,1928,'o328','',1.33E+02,2000,3
0,6,4,3000,'UNIVERSITY',3,22,276005,1478,'o328','',1.35E+02,3000,5
2,7,4,2000,'SECURITY',2,2,281505,2278,'o328','',1.38E+02,2000,0
2,7,4,2500,'VOTE',2,2,286004,2564,'o328','',1.40E+02,2500,0
2,7,4,1500,'HOTEL',1,22,291004,1230,'o328','',1.43E+02,1500,0
1,3,4,2500,'RATE',3,22,295004,990,'o328','',1.45E+02,2500,3
1,6,4,1500,'CHIEF',3,22,300004,1070,'o328','',1.47E+02,1500,5
0,2,4,2500,'EVENING',3,22,304005,1574,'o328','',1.49E+02,2500,1
0,4,4,2500,'FIGHT',3,22,309004,1111,'o328','',1.52E+02,2500,3
1,2,4,2500,'PARK',3,22,314004,1486,'o328','',1.54E+02,2500,1
0,2,4,2000,'GOLD',3,22,319004,971,'o328','',1.57E+02,2000,1
0,3,4,2000,'SIGN',3,22,323504,937,'o328','',1.59E+02,2000,3
0,1,4,1500,'PASS',3,22,328004,1102,'o328','',1.61E+02,1500,1
0,3,5,3000,'MEMBER',3,22,2004,2337,'o328','',-2.00E+00,3000,3
2,7,5,1500,'STORY',1,22,7504,1752,'o328','',7.52E-01,1500,0
0,6,5,2500,'CROSS',3,22,11504,1852,'o328','',2.75E+00,2500,5
0,5,5,2500,'PLATFORM',3,22,16505,1046,'o328','',5.25E+00,2500,5
1,2,5,2500,'INCOME',2,2,21505,1637,'o328','',7.75E+00,2500,1
1,4,5,2500,'FLESH',1,14,26504,1678,'o328','',1.03E+01,2500,3
2,7,5,1500,'ADVANTAGE',1,22,31505,1037,'o328','',1.28E+01,1500,0
0,5,5,2000,'CENT',1,14,35504,1799,'o328','',1.48E+01,2000,5
2,7,5,2500,'REVOLUTION',1,22,40005,2063,'o328','',1.70E+01,2500,0
0,3,5,1500,'HEAT',3,22,45004,824,'o328','',1.95E+01,1500,3
1,4,5,1500,'SKY',3,22,49004,1179,'o328','',2.15E+01,1500,3
2,7,5,2000,'TOUCH',2,2,53005,1449,'o328','',2.35E+01,2000,0
0,2,5,2000,'EAST',3,22,57504,1840,'o328','',2.58E+01,2000,1
1,3,5,2000,'WALL',3,22,62004,940,'o328','',2.80E+01,2000,3
2,7,5,2500,'COMMAND',1,22,66505,1429,'o328','',3.03E+01,2500,0
1,5,5,1500,'RAIN',3,22,71504,1181,'o328','',3.28E+01,1500,5
1,6,5,2000,'NARROW',3,22,75505,1335,'o328','',3.48E+01,2000,5
0,2,5,1500,'ECONOMY',2,2,80005,1855,'o328','',3.70E+01,1500,1
2,7,5,2500,'WALK',1,22,84004,1051,'o328','',3.90E+01,2500,0
0,4,5,3000,'BABY',3,22,89004,837,'o328','',4.15E+01,3000,3
2,7,5,1500,'APPROVAL',1,22,94505,1571,'o328','',4.43E+01,1500,0
1,5,5,2000,'JOB',1,14,98504,2752,'o328','',4.63E+01,2000,5
2,7,5,2000,'CATTLE',3,14,103004,1657,'o328','',4.85E+01,2000,0
0,4,5,1500,'BRILLIANT',3,22,107505,1052,'o328','',5.08E+01,1500,3
0,1,5,1500,'FUTURE',3,22,111504,1128,'o328','',5.28E+01,1500,1
2,7,5,2500,'MANNER',1,22,115505,1717,'o328','',5.48E+01,2500,0
1,4,5,1500,'PLEASURE',3,22,120505,1867,'o328','',5.73E+01,1500,3
2,7,5,2000,'HAIR',1,22,124504,1104,'o328','',5.93E+01,2000,0
1,2,5,2500,'BOTTLE',2,2,129004,2064,'o328','',6.15E+01,2500,1
1,5,5,2500,'FILE',3,22,134004,1994,'o328','',6.40E+01,2500,5
0,2,5,3000,'DECISION',3,22,139005,1904,'o328','',6.65E+01,3000,1
2,7,5,1500,'FINE',2,2,144504,1550,'o328','',6.93E+01,1500,0
0,4,5,2500,'ROAD',3,22,148504,1100,'o328','',7.13E+01,2500,3
2,7,5,1500,'NATURE',1,22,153504,1415,'o328','',7.38E+01,1500,0
1,1,5,2500,'POOL',3,22,157504,1281,'o328','',7.58E+01,2500,1
2,7,5,2000,'DETECTIVE',2,2,162505,1620,'o328','',7.83E+01,2000,0
0,6,5,2500,'MARCH',2,2,167004,2131,'o328','',8.05E+01,2500,5
0,1,5,2000,'REAL',3,22,172004,936,'o328','',8.30E+01,2000,1
1,2,5,2500,'SPIRIT',1,14,176504,1727,'o328','',8.53E+01,2500,1
1,1,5,2500,'EXCHANGE',3,22,181505,971,'o328','',8.78E+01,2500,1
0,1,5,1500,'DATE',3,22,186504,1582,'o328','',9.03E+01,1500,1
1,6,5,3000,'AGE',2,2,190504,2223,'o328','',9.23E+01,3000,5
1,6,5,2000,'INSTITUTE',1,14,196005,1992,'o328','',9.50E+01,2000,5
2,7,5,2500,'TASTE',3,14,200504,1878,'o328','',9.73E+01,2500,0
0,6,5,1500,'NEWS',2,2,205505,1947,'o328','',9.98E+01,1500,5
2,7,5,2000,'YOUTH',3,14,209504,2109,'o328','',1.02E+02,2000,0
2,7,5,2000,'SONG',3,14,214004,1289,'o328','',1.04E+02,2000,0
0,5,5,2000,'BAND',3,22,218504,1159,'o328','',1.06E+02,2000,5
1,3,5,1500,'BUY',3,22,223004,1234,'o328','',1.09E+02,1500,3
0,3,5,2000,'SHAPE',3,22,227004,1940,'o328','',1.11E+02,2000,3
0,3,5,1500,'MACHINE',3,22,231505,1069,'o328','',1.13E+02,1500,3
0,1,5,1500,'SOLUTION',2,2,235505,1669,'o328','',1.15E+02,1500,1
2,7,5,2000,'CORPS',3,14,239504,1285,'o328','',1.17E+02,2000,0
1,6,5,2000,'CAPACITY',2,2,244005,1780,'o328','',1.19E+02,2000,5
2,7,5,2500,'INFORMATION',2,2,248505,1835,'o328','',1.21E+02,2500,0
2,7,5,3000,'BEAR',2,2,253504,2006,'o328','',1.24E+02,3000,0
1,5,5,1500,'CONDITION',2,2,259005,2555,'o328','',1.27E+02,1500,5
2,7,5,2000,'TEST',3,14,263004,1482,'o328','',1.29E+02,2000,0
0,2,5,2500,'SLEEP',1,14,267504,1767,'o328','',1.31E+02,2500,1
1,2,5,2500,'PROTECTION',1,14,272505,1686,'o328','',1.33E+02,2500,1
2,7,5,2000,'FAILURE',1,22,277504,1232,'o328','',1.36E+02,2000,0
1,3,5,3000,'PLAN',3,22,282004,1068,'o328','',1.38E+02,3000,3
1,1,5,1500,'BROTHER',2,2,287505,1972,'o328','',1.41E+02,1500,1
0,6,5,1500,'CLOSE',3,22,291504,1213,'o328','',1.43E+02,1500,5
0,4,5,2000,'SEA',3,22,295504,928,'o328','',1.45E+02,2000,3
1,4,5,1500,'DIRECTION',3,22,300005,1713,'o328','',1.47E+02,1500,3
0,5,5,1500,'KILL',3,22,304004,964,'o328','',1.49E+02,1500,5
2,7,5,2500,'SHOP',1,22,308004,1009,'o328','',1.51E+02,2500,0
1,1,5,2500,'SIGHT',3,22,313004,1794,'o328','',1.54E+02,2500,1
1,3,5,2500,'ADDITION',1,14,318005,2369,'o328','',1.56E+02,2500,3
2,7,5,2000,'REPORT',3,14,323004,1835,'o328','',1.59E+02,2000,0
2,7,5,2000,'TRUST',3,14,327504,1520,'o328','',1.61E+02,2000,0
0,2,1,2000,'SQUARE',3,22,2015,1130,'o278','',-1.99E+00,2000,1
0,5,1,2000,'THROAT',1,14,6512,1354,'o278','',2.56E-01,2000,5
1,6,1,2500,'CONCLUSION',3,22,11005,1711,'o278','',2.50E+00,2500,5
0,5,1,2500,'ELECTION',2,2,16005,1831,'o278','',5.00E+00,2500,5
1,5,1,1500,'ENTRANCE',3,22,21005,1552,'o278','',7.50E+00,1500,5
1,1,1,2500,'OCCASION',3,22,25005,2222,'o278','',9.50E+00,2500,1
1,4,1,2000,'INTERIOR',3,22,30005,1912,'o278','',1.20E+01,2000,3
0,6,1,2500,'NONE',1,14,34504,2913,'o278','',1.43E+01,2500,5
2,7,1,1500,'INVESTIGATION',3,14,39505,2253,'o278','',1.68E+01,1500,0
1,2,1,2500,'CAPITAL',3,22,43505,1048,'o278','',1.88E+01,2500,1
1,3,1,1500,'BEGINNING',1,14,48505,1793,'o278','',2.13E+01,1500,3
1,3,1,2500,'HEALTH',3,22,52504,1379,'o278','',2.33E+01,2500,3
2,7,1,2500,'PRESENCE',3,14,57505,1629,'o278','',2.58E+01,2500,0
2,7,1,3000,'CHILD',3,14,62504,1025,'o278','',2.83E+01,3000,0
2,7,1,2500,'FIRM',3,14,68004,1175,'o278','',3.10E+01,2500,0
0,1,1,2500,'SPITE',1,14,73004,945,'o278','',3.35E+01,2500,1
0,4,1,1500,'OPINION',2,2,78005,2535,'o278','',3.60E+01,1500,3
2,7,1,2500,'ROUND',3,14,82005,1605,'o278','',3.80E+01,2500,0
0,3,1,1500,'PULL',1,14,87004,1326,'o278','',4.05E+01,1500,3
1,3,1,1500,'SURPRISE',1,14,91005,1536,'o278','',4.25E+01,1500,3
2,7,1,2000,'RAILROAD',3,14,95005,1056,'o278','',4.45E+01,2000,0
0,2,1,2000,'TEACHER',2,2,99505,1336,'o278','',4.68E+01,2000,1
1,5,1,2000,'WHEEL',1,14,104004,1257,'o278','',4.90E+01,2000,5
1,5,1,1500,'ACCOUNT',1,14,108505,1877,'o278','',5.13E+01,1500,5
2,7,1,2500,'SOCIETY',3,14,112505,1442,'o278','',5.33E+01,2500,0
0,4,1,1500,'GOAL',2,2,117504,1213,'o278','',5.58E+01,1500,3
0,5,1,2000,'PURPOSE',2,2,121505,1737,'o278','',5.78E+01,2000,5
0,5,1,3000,'VARIETY',1,14,126005,1433,'o278','',6.00E+01,3000,5
1,1,1,1500,'FAT',1,14,131504,1164,'o278','',6.28E+01,1500,1
1,1,1,2500,'CONSTRUCTION',3,22,135505,1993,'o278','',6.48E+01,2500,1
1,2,1,1500,'MINOR',3,22,140505,1168,'o278','',6.73E+01,1500,1
0,4,1,2500,'HOPE',3,22,144504,1315,'o278','',6.93E+01,2500,3
1,2,1,2500,'FRONT',1,14,149504,1450,'o278','',7.18E+01,2500,1
2,7,1,1500,'LADY',3,14,154504,1265,'o278','',7.43E+01,1500,0
2,7,1,3000,'EFFORT',2,2,158504,1425,'o278','',7.63E+01,3000,0
2,7,1,2500,'CRISIS',3,14,164004,1096,'o278','',7.90E+01,2500,0
1,4,1,2000,'FIGURE',3,22,169004,1376,'o278','',8.15E+01,2000,3
2,7,1,1500,'SURFACE',1,22,173505,1225,'o278','',8.38E+01,1500,0
1,4,1,1500,'SILENCE',1,14,177504,1341,'o278','',8.58E+01,1500,3
0,2,1,2000,'CALL',2,2,181504,1262,'o278','',8.78E+01,2000,1
0,3,1,1500,'FELL',2,2,186004,1902,'o278','',9.00E+01,1500,3
2,7,1,2000,'INCREASE',3,14,190005,1496,'o278','',9.20E+01,2000,0
0,1,1,2000,'ABILITY',2,2,194504,1317,'o278','',9.43E+01,2000,1
0,1,1,1500,'METHOD',2,2,199005,1357,'o278','',9.65E+01,1500,1
2,7,1,2000,'PALE',3,14,203004,1168,'o278','',9.85E+01,2000,0
1,4,1,2500,'ARTICLE',2,2,207504,1373,'o278','',1.01E+02,2500,3
1,1,1,2500,'REASON',2,2,212505,2308,'o278','',1.03E+02,2500,1
2,7,1,1500,'DOZEN',3,14,217505,1068,'o278','',1.06E+02,1500,0
1,5,1,1500,'BILL',1,14,221504,1789,'o278','',1.08E+02,1500,5
1,6,1,2000,'HOSPITAL',2,2,225505,1368,'o278','',1.10E+02,2000,5
0,6,1,2000,'EXTRA',1,14,230004,1449,'o278','',1.12E+02,2000,5
0,1,1,1500,'FORT',2,2,234504,1410,'o278','',1.14E+02,1500,1
1,6,1,2500,'MOTHER',3,22,238505,1344,'o278','',1.16E+02,2500,5
0,3,1,1500,'EXECUTIVE',3,22,243505,1179,'o278','',1.19E+02,1500,3
2,7,1,1500,'UNCLE',3,14,247504,1305,'o278','',1.21E+02,1500,0
1,3,1,2500,'FOOT',3,22,251504,1166,'o278','',1.23E+02,2500,3
2,7,1,2000,'UNIT',3,14,256504,1091,'o278','',1.25E+02,2000,0
2,7,1,2500,'BLOCK',3,14,261004,1281,'o278','',1.28E+02,2500,0
1,6,1,3000,'SHOT',3,22,266004,1402,'o278','',1.30E+02,3000,5
